;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL11;SrcManual.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '['.concat(b.id).concat('] Manual ').concat(b.title) and p.section.title = 'References List')	and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;;X;;;X;;;;X;;X;X;;;;;X;;;;;X;;;X;;X;;;;;X;;;;;X;;;;X;;;;X;;;;;;;;X;X;;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;;X;;X;;X;X;;;;;X;;;;;;X;;;;;;0.0;20.0;28.0;52.0;28.0;72.0;80.0;20.0;-0.30434782608695654;0.0;0.52;0.0;0.0;-0.30973451327433627;0.0;0.0;0.0;-0.31180478223116176;-0.345679012345679;0.0;0.0;0.1583710407239819;0.0;0.35135135135135137;0.0;0.0;
TitledEntry_Title_NoArticle;;X;X;X;X;;;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;9.0;11.0;76.0;4.0;85.0;15.0;80.0;20.0;-0.22535211267605634;0.10588235294117647;0.13;0.27794117647058825;0.10588235294117643;-0.5565217391304348;0.007331975560081467;9.687993968087508E-6;0.21828206253269966;-0.5601120336112039;8.061728395061728;0.09;0.14705882352941177;1.9042769857433808;0.025203276930167298;0.06951871657754011;0.9310344827586207;0.32142857142857145;
Article_NoTitle_Journal;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;;X;X;;;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;;;;;0.0;20.0;12.0;68.0;12.0;88.0;80.0;20.0;-0.17647058823529413;0.0;0.68;0.0;0.0;-0.18072289156626506;0.0;0.0;0.0;-0.1846372364689991;-0.14814814814814814;0.0;0.0;0.06787330316742081;0.0;0.5151515151515151;0.0;0.0;
Article_Title_Journal;X;X;X;;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;;;X;X;X;X;;;X;X;;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;X;X;;X;X;X;X;;;;;X;11.0;9.0;66.0;14.0;77.0;23.0;80.0;20.0;-0.13293051359516617;0.14285714285714285;0.25;0.3464285714285714;0.1428571428571429;-0.26105013349154554;0.01092896174863388;2.0367126716856206E-5;0.2803059552906941;-0.2613866510869666;10.185185185185185;0.11;0.2378798016361936;0.5435294117647059;0.09147989342066945;0.14285714285714285;1.6133333333333333;0.4;
Author;;X;X;;X;;;;X;X;X;X;;X;X;;X;X;X;X;X;X;X;X;X;;X;;;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;;;X;X;X;X;X;X;X;X;;;X;;X;0.0;20.0;79.0;1.0;79.0;21.0;80.0;20.0;-0.4688427299703264;0.0;0.01;0.0;0.0;-0.9696225836146057;0.0;0.0;0.0;-0.9697815168769668;-0.9753086419753086;0.0;0.0;13.277310924369749;0.0;0.005025125628140704;0.0;0.0;
Article_NoTitle_NoJournal;;X;;;;;;;X;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;;;;X;;;X;;;X;;;;;;0.0;20.0;13.0;67.0;13.0;87.0;80.0;20.0;-0.18705035971223022;0.0;0.67;0.0;0.0;-0.19040644452581473;0.0;0.0;0.0;-0.1932778358712671;-0.16049382716049382;0.0;0.0;0.07321881160236553;0.0;0.5037593984962406;0.0;0.0;
UntitledEntry;;X;X;;X;;;;X;X;X;X;;;;;X;X;;X;X;;X;;X;;X;;;X;;X;;;X;X;X;X;;;;X;;;;X;X;;X;;;X;;X;;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;;X;X;X;;X;;;;;X;X;;X;X;X;X;X;;;X;;X;0.0;20.0;51.0;29.0;51.0;49.0;80.0;20.0;-0.4031620553359684;0.0;0.29;0.0;0.0;-0.49768236155159795;0.0;0.0;0.0;-0.5101020306102035;-0.6296296296296297;0.0;0.0;0.38651004168245545;0.0;0.1695906432748538;0.0;0.0;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;20.0;0.0;80.0;0.0;100.0;0.0;80.0;20.0;0.0;0.2;0.2;0.6;0.19999999999999996;0.0;0.025;0.2;0.4472135954999579;0.0;19.012345679012345;0.2;0.2;0.0;0.0;0.1111111111111111;5.0;0.5;
TitledEntry_NoTitle_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;20.0;0.0;68.0;12.0;88.0;12.0;80.0;20.0;0.06593406593406594;0.22727272727272727;0.32;0.6136363636363636;0.2272727272727273;0.18072289156626506;0.029411764705882353;0.22727272727272727;0.4767312946227962;0.1846372364689991;19.160493827160494;0.2;0.3429439592441921;0.0;0.18462303301624716;0.19047619047619047;5.882352941176471;0.5405405405405405;
;Fail;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;
