;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL23;SrcBibTeXEntry.allInstances()->size() = TrgSect1.allInstances()->select(s | s.title = 'References List') -> asSequence() -> first().paras -> size()

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;;;;X;;;X;;;X;X;;;;;;;;;;X;;;X;X;X;X;;;;X;;;;;X;;;;;;;;;;;;;;X;;;X;X;;X;;;;X;;;;;X;;;;X;X;;;;;;;X;X;;;;X;X;;;;;;;;;;;;;X;;X;;0.0;17.0;26.0;57.0;26.0;74.0;83.0;17.0;-0.25878220140515223;0.0;0.57;0.0;0.0;-0.26506746626686656;0.0;0.0;0.0;-0.2682601904771841;-0.30952380952380953;0.0;0.0;0.12923976608187135;0.0;0.3986013986013986;0.0;0.0;
TitledEntry_Title_NoArticle;X;;X;X;X;X;;X;;X;X;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;;X;X;X;;X;;X;X;X;X;X;;X;;;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;X;X;X;;X;X;;X;X;;X;X;;X;X;X;X;X;0.0;17.0;79.0;4.0;79.0;21.0;83.0;17.0;-0.38848712756725484;0.0;0.04;0.0;0.0;-0.8749185667752443;0.0;0.0;0.0;-0.8777873397834511;-0.9404761904761905;0.0;0.0;2.9712389380530975;0.0;0.02040816326530612;0.0;0.0;
Article_NoTitle_Journal;X;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;;;X;;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;0.0;17.0;14.0;69.0;14.0;86.0;83.0;17.0;-0.18140243902439024;0.0;0.69;0.0;0.0;-0.1820267686424474;0.0;0.0;0.0;-0.18259976182255006;-0.16666666666666666;0.0;0.0;0.07185990338164251;0.0;0.5267175572519084;0.0;0.0;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;17.0;0.0;69.0;14.0;86.0;14.0;83.0;17.0;0.06453362255965293;0.19767441860465115;0.31;0.5988372093023255;0.19767441860465118;0.1820267686424474;0.028985507246376812;0.19767441860465115;0.44460591382105025;0.18259976182255006;16.178571428571427;0.17;0.31970943766657783;0.0;0.18258575337083674;0.1834319526627219;4.188405797101449;0.5460526315789473;
Author;X;;X;X;X;X;;X;;X;X;X;;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;;X;X;;X;X;;X;X;;X;X;X;X;X;0.0;17.0;82.0;1.0;82.0;18.0;83.0;17.0;-0.39201349831271093;0.0;0.01;0.0;0.0;-0.9657083477658469;0.0;0.0;0.0;-0.9659532057590565;-0.9761904761904762;0.0;0.0;12.017241379310345;0.0;0.005025125628140704;0.0;0.0;
Article_NoTitle_NoJournal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;17.0;0.0;83.0;0.0;100.0;83.0;17.0;0.0;0.0;0.83;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7094017094017094;0.0;0.0;
UntitledEntry;X;;X;X;X;;;;;X;X;X;;;;;;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;;;X;;;;;;;X;;;;X;X;;X;X;X;X;X;X;X;X;X;;;X;;X;;X;X;;;X;;X;X;;;X;X;;X;0.0;17.0;51.0;32.0;51.0;49.0;83.0;17.0;-0.3422818791946309;0.0;0.32;0.0;0.0;-0.4434782608695652;0.0;0.0;0.0;-0.46171338252497673;-0.6071428571428571;0.0;0.0;0.31875;0.0;0.19047619047619047;0.0;0.0;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;17.0;0.0;83.0;0.0;100.0;0.0;83.0;17.0;0.0;0.17;0.17;0.585;0.17000000000000004;0.0;0.024096385542168676;0.17;0.412310562561766;0.0;16.011904761904763;0.17;0.17;0.0;0.0;0.09289617486338798;3.4819277108433737;0.5;
TitledEntry_NoTitle_NoArticle;X;;;X;X;X;;X;;X;X;X;;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;X;X;X;X;X;;;X;;X;;X;;X;X;X;X;X;;X;X;;X;X;X;X;X;;;X;X;X;X;;X;X;X;X;X;X;;X;X;X;;X;;X;X;X;X;;X;X;;;X;;X;X;;X;X;;X;X;0.0;17.0;72.0;11.0;72.0;28.0;83.0;17.0;-0.3794172349659021;0.0;0.11;0.0;0.0;-0.71432740005836;0.0;0.0;0.0;-0.7257259407903045;-0.8571428571428571;0.0;0.0;1.0497427101200687;0.0;0.0582010582010582;0.0;0.0;
;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;
