;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL6;SrcUnpublished.allInstances()->forAll(b|TrgPara.allInstances()->exists(p|p.content='[' + b.id + '] Unpublished ' + b.title + ' ' + b.authors->iterate(e;str:String=''|str+e.author+' ') + b.note  and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;;;X;;;;;;X;;;;;X;;;X;;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;;X;X;;X;;;;X;;;;;;;X;;X;X;;;;;;;X;X;;X;;X;X;;;;;X;;;;;;X;;;;X;;0.0;29.0;32.0;39.0;32.0;68.0;71.0;29.0;-0.43732327992459946;0.0;0.39;0.0;0.0;-0.43825265643447464;0.0;0.0;0.0;-0.43841999966475986;-0.4444444444444444;0.0;0.0;0.2643874643874644;0.0;0.2422360248447205;0.0;0.0;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;29.0;0.0;66.0;5.0;95.0;5.0;71.0;29.0;0.0420899854862119;0.30526315789473685;0.34;0.6526315789473685;0.3052631578947368;0.11444356748224152;0.030303030303030304;0.30526315789473685;0.5525062514530825;0.14661993549836547;28.083333333333332;0.29;0.3834172570045373;0.0;0.14660511120047032;0.20481927710843373;12.742424242424242;0.5182481751824817;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;;;;X;X;X;;;;X;;;;;;;;;;;;;;;;X;;;;;;X;;;;;;;;;;;;;;;;;;0.0;29.0;11.0;60.0;11.0;89.0;71.0;29.0;-0.18976799524092802;0.0;0.6;0.0;0.0;-0.21000658327847269;0.0;0.0;0.0;-0.22468349140235333;-0.1527777777777778;0.0;0.0;0.07705314009661836;0.0;0.42857142857142855;0.0;0.0;
Article_Title_Journal;X;X;;;X;X;X;X;;X;X;;;;X;X;X;X;;;;X;;;X;;X;X;X;;X;X;;X;;;X;;X;X;X;X;X;X;X;;X;;X;X;X;;;X;X;X;X;X;;;X;;;X;X;;X;X;;X;X;;X;;X;X;X;X;X;X;X;X;X;X;X;;;;X;X;;;X;X;X;;;;X;X;0.0;29.0;63.0;8.0;63.0;37.0;71.0;29.0;-0.6588532275513884;0.0;0.08;0.0;0.0;-0.8323462414578587;0.0;0.0;0.0;-0.8339485104041672;-0.875;0.0;0.0;1.887396694214876;0.0;0.041666666666666664;0.0;0.0;
Author;X;X;;;X;X;X;X;;X;X;;;;X;X;X;X;;;;X;X;X;X;;X;X;X;X;X;X;;X;X;;X;;X;X;X;X;X;X;X;;X;;X;X;X;;;X;X;X;X;X;;;X;;X;X;X;;X;X;;X;X;;X;;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;;X;X;0.0;29.0;70.0;1.0;70.0;30.0;71.0;29.0;-0.6952054794520548;0.0;0.01;0.0;0.0;-0.9761962010098582;0.0;0.0;0.0;-0.9762436392584016;-0.9722222222222222;0.0;0.0;15.859375;0.0;0.005025125628140704;0.0;0.0;
Article_NoTitle_NoJournal;;X;;;;;X;;;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;;;;X;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;;;;;X;;;;;;X;;;;;;0.0;29.0;12.0;59.0;12.0;88.0;71.0;29.0;-0.2044653349001175;0.0;0.59;0.0;0.0;-0.22343499197431782;0.0;0.0;0.0;-0.2360038628994388;-0.16666666666666666;0.0;0.0;0.08426150121065375;0.0;0.41843971631205673;0.0;0.0;
UntitledEntry;X;X;;;X;;X;;;X;X;;;;;X;X;X;;;;;X;;X;;X;;;X;;X;;;X;;X;;X;;;X;;;;;X;;X;;;;;X;X;X;;X;;;;;;;X;;;X;;X;;;X;;X;X;X;X;X;X;X;;X;;X;;;X;X;;X;;X;X;X;;;;;X;0.0;29.0;44.0;27.0;44.0;56.0;71.0;29.0;-0.5374894692502106;0.0;0.27;0.0;0.0;-0.564227282776918;0.0;0.0;0.0;-0.5665029155440592;-0.6111111111111112;0.0;0.0;0.46332607116920843;0.0;0.15606936416184972;0.0;0.0;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;29.0;0.0;71.0;0.0;100.0;0.0;71.0;29.0;0.0;0.29;0.29;0.645;0.29000000000000004;0.0;0.028169014084507043;0.29;0.5385164807134504;0.0;28.01388888888889;0.29;0.29;0.0;0.0;0.1695906432748538;11.845070422535212;0.5;
TitledEntry_NoTitle_NoArticle;X;X;;;X;X;X;X;;X;X;;;;X;X;X;X;;;;X;X;X;X;;X;X;X;;X;X;;X;X;;X;;X;;X;X;;X;X;;;;X;X;X;;;X;X;;X;X;;;X;;;X;X;;X;X;;X;X;;X;;;X;X;X;;X;X;X;X;X;X;;;X;X;;X;;X;X;X;;;;X;X;0.0;29.0;61.0;10.0;61.0;39.0;71.0;29.0;-0.6477480776272427;0.0;0.1;0.0;0.0;-0.797205948625507;0.0;0.0;0.0;-0.7992864278769979;-0.8472222222222222;0.0;0.0;1.4865546218487395;0.0;0.05263157894736842;0.0;0.0;
;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;
