;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL17;SrcTitledEntry.allInstances() -> forAll(te | TrgPara.allInstances()->exists(p | p.content = te.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;X;;;;;;;;;;;X;;;;;;;;;;;X;;X;;;;;;;;;;;;;;X;;;;;;3.0;53.0;4.0;40.0;7.0;93.0;44.0;56.0;-0.03335750543872371;0.05357142857142857;0.43;0.24107142857142855;0.4285714285714286;-0.059069020866773674;0.010084033613445379;4.244922600911244E-6;0.15152288168283162;-0.07264019164688416;2.911111111111111;0.03;0.19666773435514062;0.08137749506470718;0.09474059565351739;0.27388535031847133;0.15789473684210525;0.37078651685393255;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;56.0;0.0;39.0;5.0;95.0;5.0;44.0;56.0;0.12556053811659193;0.5894736842105263;0.61;0.7947368421052632;0.5894736842105264;0.1905410003402518;0.05128205128205128;0.5894736842105263;0.7677718959499145;0.2588158533262875;55.13333333333333;0.56;0.6509542390733652;0.0;0.2587919320924523;0.43884892086330934;80.41025641025641;0.5301204819277109;
Article_NoTitle_Journal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;54.0;1.0;43.0;3.0;97.0;44.0;56.0;0.011502516175413372;0.03571428571428571;0.45;0.35119047619047616;0.6666666666666667;0.02323049001814882;0.01834862385321101;7.405843951462099E-6;0.1543033499620919;0.03779054298981884;1.9777777777777779;0.02;0.17010718218535054;0.033785192909280504;0.10155009168168401;0.2903225806451613;0.07272727272727272;0.611111111111111;
Article_Title_Journal;;;;;X;X;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;X;;;;;;X;;;;X;;;X;;;X;;X;;;X;;X;;;;;;;;;;;X;;;;X;;;X;;;;X;;X;;;;X;;;;;;;;X;;X;;;;;X;12.0;44.0;9.0;35.0;21.0;79.0;44.0;56.0;0.008975317875841436;0.21428571428571427;0.47;0.39285714285714285;0.5714285714285714;0.011642008246422508;0.01680672268907563;3.635647523972551E-5;0.34992710611188255;0.011870464046382178;11.8;0.12;0.3800727414432897;0.23553403007902116;0.20772284678425326;0.30718954248366015;2.7169811320754715;0.5116279069767442;
Author;X;X;X;X;;X;;;;X;;X;;;;X;;X;;X;X;;;;X;X;;;X;;X;;;X;;X;X;X;X;X;;;;X;X;;X;;X;X;X;X;X;X;X;;X;X;;;X;;X;X;;;X;X;;X;;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;;X;X;X;X;X;X;X;X;X;33.0;23.0;31.0;13.0;64.0;36.0;44.0;56.0;-0.11754966887417219;0.515625;0.46;0.5524553571428572;0.515625;-0.11912751677852348;0.02057356608478803;1.5267344663880787E-4;0.5512263114443753;-0.1191946467620875;32.31111111111111;0.33;0.4986645685671192;0.8363636363636363;0.18004351210793235;0.2987012987012987;20.166666666666668;0.4554579673776662;
Article_NoTitle_NoJournal;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;;;;;;;;;;;X;;;;;;3.0;53.0;1.0;43.0;4.0;96.0;44.0;56.0;0.027377521613832854;0.05357142857142857;0.46;0.4017857142857143;0.75;0.05337078651685393;0.022388059701492536;1.697565502451096E-5;0.2004459314343183;0.07813176377647256;2.977777777777778;0.03;0.21003913504693256;0.04453781512605042;0.1326047560896989;0.2987012987012987;0.16666666666666666;0.7021276595744681;
UntitledEntry;;;;;;;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;X;;;;;X;;;X;;;;;;;;;;;;;X;;;;;;;X;;;;X;;X;;;;X;;;;;;;;X;;X;;;;;X;7.0;49.0;7.0;37.0;14.0;86.0;44.0;56.0;-0.030927835051546393;0.125;0.44;0.3125;0.5;-0.04580152671755725;0.012987012987012988;1.4283877787141652E-5;0.25;-0.048769206657176635;6.844444444444444;0.07;0.29197701040650686;0.16225165562913907;0.15036299066466924;0.28205128205128205;0.875;0.44000000000000006;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;56.0;0.0;44.0;0.0;100.0;0.0;44.0;56.0;0.0;0.56;0.56;0.78;0.56;0.0;0.045454545454545456;0.56;0.7483314773547882;0.0;55.022222222222226;0.56;0.56;0.0;0.0;0.3888888888888889;71.27272727272727;0.5;
TitledEntry_NoTitle_NoArticle;;;;;;X;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;X;;X;;;X;;X;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;X;;;;;;;;X;;X;;;;;X;12.0;44.0;3.0;41.0;15.0;85.0;44.0;56.0;0.13284132841328414;0.21428571428571427;0.53;0.5071428571428571;0.8;0.19256485691361327;0.028985507246376812;1.0903242806131257E-4;0.41403933560541256;0.2031080125998887;11.933333333333334;0.12;0.4210473173644982;0.15496595444940126;0.2775652906269185;0.36054421768707484;3.0638297872340425;0.7586206896551725;
;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Fail;Fail;Fail;Pass;Fail;
