;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL17;SrcTitledEntry.allInstances() -> forAll(te | TrgPara.allInstances()->exists(p | p.content = te.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;;;;;;;;;;;;X;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;X;;;;;;;;;X;;X;;;;;;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;4.0;56.0;4.0;36.0;8.0;92.0;40.0;60.0;-0.0273972602739726;0.06666666666666667;0.4;0.2833333333333333;0.5;-0.05102040816326531;0.011627906976744186;7.14204090961033E-6;0.18257418583505536;-0.060192926542884606;3.902439024390244;0.04;0.21052631578947367;0.10181818181818182;0.1083391162166121;0.25;0.26666666666666666;0.39999999999999997;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;60.0;0.0;35.0;5.0;95.0;5.0;40.0;60.0;0.14634146341463414;0.631578947368421;0.65;0.8157894736842105;0.631578947368421;0.20869565217391303;0.05714285714285714;0.631578947368421;0.7947194142390264;0.2809757434745082;59.146341463414636;0.6;0.6883917229397257;0.0;0.28094943014950324;0.48148148148148145;102.85714285714286;0.5333333333333333;
Article_NoTitle_Journal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;X;;;;;;;;;X;;;;;;;;;;;X;;;;;;X;;;;;;;;;;;;;;;;;;3.0;57.0;2.0;38.0;5.0;95.0;40.0;60.0;0.0;0.05;0.41;0.325;0.6;0.0;0.014814814814814815;7.89344896359015E-6;0.1732050807568877;0.0;2.951219512195122;0.03;0.18818970961658107;0.06224066390041494;0.10676078345681123;0.2578616352201258;0.15254237288135594;0.5;
Article_Title_Journal;;;;;;X;;;;;;X;;;;X;;;X;;;;;;;;X;;;;;;;X;;;;;X;X;;;X;;;;X;;;X;;;;;X;;X;X;X;;;;;;;X;;X;;;;;X;;X;;X;;X;;;X;X;;;;;;;;;;X;X;;;;;;X;15.0;45.0;11.0;29.0;26.0;74.0;40.0;60.0;-0.021897810218978103;0.25;0.44;0.41346153846153844;0.5769230769230769;-0.027752081406105456;0.01639344262295082;4.544476794386662E-5;0.379777262656375;-0.02792177966437275;14.731707317073171;0.15;0.3903544512415102;0.3246392896781354;0.20242348252690573;0.28205128205128205;4.017857142857143;0.47619047619047616;
Author;;;;;X;X;;;;;X;X;;;;X;;;;X;;;X;;;;;;;X;X;;X;;;;;;X;X;;;X;;X;;X;;;X;;;;X;X;X;X;X;X;;;;;X;;X;X;X;;X;;X;X;;X;;X;;X;;;X;X;;;;;X;;;;;X;X;;;X;X;;X;23.0;37.0;17.0;23.0;40.0;60.0;40.0;60.0;-0.038461538461538464;0.38333333333333336;0.46;0.47916666666666663;0.575;-0.041666666666666664;0.0184;8.407807595031668E-5;0.46948553403344245;-0.041666666666666664;22.585365853658537;0.23;0.46;0.5027173913043478;0.22040748302154078;0.2987012987012987;9.796296296296296;0.4742268041237114;
Article_NoTitle_NoJournal;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;59.0;1.0;39.0;2.0;98.0;40.0;60.0;-0.006711409395973154;0.016666666666666666;0.4;0.25833333333333336;0.5;-0.015408320493066256;0.011235955056179775;1.694740035352277E-6;0.09128709291752768;-0.029160592175990215;0.975609756097561;0.01;0.10774032588373272;0.025106382978723404;0.05685486513550373;0.25;0.016666666666666666;0.39999999999999997;
UntitledEntry;X;X;;;;;;;;;;X;;;;X;;;;;;;;;;;;;;X;;;;;;;;X;;;;;;;;;X;;;;;;;;X;;;X;;;;;;;;;;X;;;;;;;X;;X;;X;;;;X;;;;;;;;;;X;;;;;X;;X;11.0;49.0;6.0;34.0;17.0;83.0;40.0;60.0;0.028268551236749116;0.18333333333333332;0.45;0.4151960784313726;0.6470588235294117;0.041983731304119656;0.018440905280804692;4.114630196760935E-5;0.3444233600968322;0.04347312493417791;10.853658536585366;0.11;0.3555121492515707;0.20441717791411043;0.2032258154906984;0.2903225806451613;2.2;0.55;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;60.0;0.0;40.0;0.0;100.0;0.0;40.0;60.0;0.0;0.6;0.6;0.8;0.6;0.0;0.05;0.6;0.7745966692414834;0.0;59.02439024390244;0.6;0.6;0.0;0.0;0.42857142857142855;90.0;0.5;
TitledEntry_NoTitle_NoArticle;;;;;;X;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;X;;X;X;X;;;;;;;X;;X;;;;;;;;;X;;;;;X;X;;;;;;;;;;X;;;;;;;X;11.0;49.0;4.0;36.0;15.0;85.0;40.0;60.0;0.07017543859649122;0.18333333333333332;0.47;0.4583333333333333;0.7333333333333334;0.10884353741496598;0.022564102564102566;6.171252774513645E-5;0.36666666666666664;0.1143323900950059;10.902439024390244;0.11;0.36829369819811275;0.17454286392780813;0.22636519195139662;0.30718954248366015;2.2830188679245285;0.6470588235294117;
;Fail;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Pass;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Fail;
