;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL8;SrcBook.allInstances()->select(b|b.oclIsTypeOf(SrcBook))->forAll(b | TrgPara.allInstances()->exists(p | p.content ='['+b.id+'] Book ' + b.title + ' ' + b.authors->iterate(e; str : String =  '' | str + e.author + ' ') + b.year + ' ' + b.publisher and p.section.title = 'References List') and	TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;;;;X;;X;;X;;X;X;;;;;X;;;;;;;;;X;X;X;X;;;X;;;;;X;;;;X;;;;;;;;;;;;X;X;X;;X;;;;X;;;;;X;;X;;X;X;;;;;;;;X;;X;;X;X;;;;;X;;;;;;X;;;;X;;3.0;25.0;27.0;45.0;30.0;70.0;72.0;28.0;-0.2621359223300971;0.1;0.48;0.10357142857142856;0.09999999999999998;-0.26239067055393583;0.00398406374501992;1.3333007415374291E-6;0.10350983390135314;-0.2624453295839119;2.6301369863013697;0.03;0.21944131557382598;0.211864406779661;0.06560814377543789;0.3157894736842105;0.17307692307692307;0.2222222222222222;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;28.0;0.0;67.0;5.0;95.0;5.0;72.0;28.0;0.04011461318051576;0.29473684210526313;0.33;0.6473684210526316;0.2947368421052632;0.11240465676435167;0.029850746268656716;0.29473684210526313;0.5428967140306369;0.14306584587982535;27.08219178082192;0.28;0.3728480237406132;0.0;0.143051227490636;0.19760479041916168;11.701492537313433;0.5179856115107914;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;;;;;3.0;25.0;12.0;60.0;15.0;85.0;72.0;28.0;-0.06936416184971098;0.10714285714285714;0.63;0.15357142857142858;0.19999999999999996;-0.07292616226071102;0.008438818565400843;2.999880004799808E-6;0.14638501094227999;-0.07484811885651198;2.8356164383561646;0.03;0.30732893732743194;0.09881422924901186;0.11226517592040902;0.45985401459854014;0.24324324324324326;0.391304347826087;
Article_Title_Journal;X;;X;X;X;X;X;;X;X;X;X;;;;X;X;;;X;X;;;;;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;;X;X;;X;X;;X;X;X;X;X;X;X;;X;X;;;X;X;X;X;X;;X;X;X;;X;X;X;X;;X;;X;X;X;X;X;;X;;X;;;X;;X;X;X;;;X;X;8.0;20.0;61.0;11.0;69.0;31.0;72.0;28.0;-0.38793694311172033;0.11594202898550725;0.19;0.20082815734989648;0.1159420289855072;-0.5448856799037305;0.0051813471502590676;5.245595502950975E-6;0.18200630207731602;-0.5451245870382608;7.164383561643835;0.08;0.17666888204920156;1.085759244689221;0.04237513576548452;0.10497237569060773;0.7901234567901234;0.2521891418563923;
Author;X;;X;X;X;X;X;;X;X;X;X;;X;;X;X;;X;X;X;;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;;X;;X;X;X;X;X;;X;X;X;;X;X;;X;X;X;;X;X;X;10.0;18.0;71.0;1.0;81.0;19.0;72.0;28.0;-0.39849151477058453;0.12345679012345678;0.11;0.24029982363315697;0.12345679012345678;-0.7133614627285514;0.005803830528148578;7.824120040779314E-6;0.20998026278290402;-0.7198710022842006;9.027397260273972;0.1;0.1288369637171878;5.080139372822299;0.005676893816812169;0.0582010582010582;1.1235955056179776;0.2658788774002954;
Article_NoTitle_NoJournal;;;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;X;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;;;;;X;;;X;;;X;;;;;;1.0;27.0;12.0;60.0;13.0;87.0;72.0;28.0;-0.15658362989323843;0.03571428571428571;0.61;0.05631868131868132;0.07692307692307687;-0.16777883698760723;0.002911208151382824;3.0863816496092643E-7;0.052414241836095915;-0.17483459044310962;0.8356164383561644;0.01;0.1831770785741419;0.08803611738148984;0.03973250289772514;0.43884892086330934;0.02564102564102564;0.1764705882352941;
UntitledEntry;X;;X;X;X;;X;;X;X;X;X;;;;X;X;;;X;X;;X;;;;X;;;X;;X;X;;;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;;X;X;X;X;;X;;X;;X;;X;;X;X;X;;X;X;;X;X;;;X;;X;5.0;23.0;48.0;24.0;53.0;47.0;72.0;28.0;-0.38347622759158223;0.09433962264150944;0.29;0.136455525606469;0.09433962264150941;-0.4366540936321278;0.0039016777214202106;2.2644148118090138E-6;0.12979353291279125;-0.43909952851223666;4.342465753424658;0.05;0.18348055722371567;0.5141290594685787;0.05354633354114558;0.1695906432748538;0.352112676056338;0.2112676056338028;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;28.0;0.0;72.0;0.0;100.0;0.0;72.0;28.0;0.0;0.28;0.28;0.64;0.28;0.0;0.027777777777777776;0.28;0.5291502622129182;0.0;27.013698630136986;0.28;0.28;0.0;0.0;0.16279069767441862;10.88888888888889;0.5;
TitledEntry_NoTitle_NoArticle;X;;;X;X;X;X;;X;X;X;X;;X;;X;X;;X;X;X;;X;X;;X;X;X;X;;X;X;X;X;;X;X;X;X;;X;X;;X;;X;;X;X;X;;X;X;X;X;;X;X;;X;X;;;X;X;X;X;X;X;X;X;X;;X;;X;X;;;;X;X;X;X;X;;X;X;X;;X;X;;X;X;X;;;X;X;10.0;18.0;61.0;11.0;71.0;29.0;72.0;28.0;-0.33355840648210666;0.14084507042253522;0.21;0.24899396378269617;0.14084507042253525;-0.4849079754601227;0.006697923643670462;9.106729964511074E-6;0.2242806520081283;-0.4849349744357403;9.164383561643836;0.1;0.2059350902642965;1.02485966319166;0.05398808615062116;0.11731843575418995;1.2658227848101267;0.2965403624382208;
;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Fail;
