;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL7;SrcPhDThesis.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '[' + b.id + '] PhDThesis ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.school and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;;X;;;X;;X;;X;;X;X;;;;;;;;;;X;;;X;X;;;;;;X;;;;;X;;;;;;;;;;;;;;;;X;X;X;;X;;;;X;X;;;;X;;;;X;;;;;;;;X;X;;;;;;;X;;;X;;;;;;;;X;;X;;0.0;28.0;25.0;47.0;25.0;75.0;72.0;28.0;-0.358974358974359;0.0;0.47;0.0;0.0;-0.35980467746080697;0.0;0.0;0.0;-0.3600411499115478;-0.3424657534246575;0.0;0.0;0.18387181507748884;0.0;0.30718954248366015;0.0;0.0;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;28.0;0.0;66.0;6.0;94.0;6.0;72.0;28.0;0.04844290657439446;0.2978723404255319;0.34;0.648936170212766;0.2978723404255319;0.13023255813953488;0.030303030303030304;0.2978723404255319;0.5457768229098153;0.1575521978122203;27.095890410958905;0.28;0.3829554421077339;0.0;0.1575374237840329;0.20481927710843373;11.878787878787879;0.5217391304347826;
Article_NoTitle_Journal;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;X;X;;X;X;X;;;;X;;;;;X;;;;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;X;;;;0.0;28.0;12.0;60.0;12.0;88.0;72.0;28.0;-0.20192307692307693;0.0;0.6;0.0;0.0;-0.21875;0.0;0.0;0.0;-0.23028309323591917;-0.1643835616438356;0.0;0.0;0.08235294117647059;0.0;0.42857142857142855;0.0;0.0;
Article_Title_Journal;;X;X;X;X;X;X;;X;;X;X;;;X;X;;;;X;;X;;;X;X;;;;;;X;X;X;;;X;X;X;X;;X;X;X;;;X;;;X;;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;;;X;;X;X;X;X;X;X;X;X;X;;X;;;;X;X;;X;X;;;X;;;;X;;X;X;0.0;28.0;60.0;12.0;60.0;40.0;72.0;28.0;-0.6176470588235294;0.0;0.12;0.0;0.0;-0.7608695652173914;0.0;0.0;0.0;-0.7637626158259733;-0.821917808219178;0.0;0.0;1.206896551724138;0.0;0.06382978723404255;0.0;0.0;
Author;;X;X;X;X;X;X;;X;;X;X;;X;X;X;;;X;X;;X;X;X;X;X;;;;X;;X;X;X;X;;X;X;X;X;;X;X;X;;;X;;;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;X;X;X;;X;;;;X;X;X;X;X;X;;X;;;;X;X;X;X;0.0;28.0;71.0;1.0;71.0;29.0;72.0;28.0;-0.6711681296421337;0.0;0.01;0.0;0.0;-0.9757055214723926;0.0;0.0;0.0;-0.9757598473464086;-0.9726027397260274;0.0;0.0;15.653543307086615;0.0;0.005025125628140704;0.0;0.0;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;0.0;28.0;9.0;63.0;9.0;91.0;72.0;28.0;-0.15769712140175218;0.0;0.63;0.0;0.0;-0.17777777777777778;0.0;0.0;0.0;-0.19611613513818402;-0.1232876712328767;0.0;0.0;0.06153846153846154;0.0;0.45985401459854014;0.0;0.0;
UntitledEntry;;X;X;X;X;;X;;X;;X;X;;;;X;;;;X;;;X;;X;;;;;X;;X;X;;X;;X;X;X;;;X;;;;;X;;;;;X;;X;X;X;;X;;;;;;;X;;;;X;X;;X;X;X;X;X;X;X;X;X;;;;;;;X;X;X;;X;;X;;;;X;X;;X;0.0;28.0;46.0;26.0;46.0;54.0;72.0;28.0;-0.5339966832504146;0.0;0.26;0.0;0.0;-0.5724444444444444;0.0;0.0;0.0;-0.5755655654785204;-0.6301369863013698;0.0;0.0;0.4856711915535445;0.0;0.14942528735632185;0.0;0.0;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;28.0;0.0;72.0;0.0;100.0;0.0;72.0;28.0;0.0;0.28;0.28;0.64;0.28;0.0;0.027777777777777776;0.28;0.5291502622129182;0.0;27.013698630136986;0.28;0.28;0.0;0.0;0.16279069767441862;10.88888888888889;0.5;
TitledEntry_NoTitle_NoArticle;;X;;X;X;X;X;;X;;X;X;;X;X;X;;;X;X;;X;X;X;X;X;;;;;;X;X;X;X;;X;X;X;;;X;;X;;;;;;X;;X;X;X;X;;X;X;X;;X;X;;X;X;X;X;;X;X;;X;X;X;;X;X;X;;X;;X;;;;X;X;X;X;;X;;X;;;;X;;X;X;0.0;28.0;60.0;12.0;60.0;40.0;72.0;28.0;-0.6176470588235294;0.0;0.12;0.0;0.0;-0.7608695652173914;0.0;0.0;0.0;-0.7637626158259733;-0.821917808219178;0.0;0.0;1.206896551724138;0.0;0.06382978723404255;0.0;0.0;
;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;
