In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL4;SrcNamedElement.allInstances()-> size() = TrgElement.allInstances()->size()
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
References;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
Attributes;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
Class;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;29.0;0.29;1.0;0.0;0.9999514350930019;1.0;1.0;1.0
Package;0.0;0.29;0.29;0.645;0.29000000000000004;0.0;0.028169014084507043;0.29;0.5385164807134504;0.0;28.01388888888889;0.29;0.29;0.0;0.0;0.1695906432748538;11.845070422535212;0.5
NamedElement;0.0;0.29;0.29;0.645;0.29000000000000004;0.0;0.028169014084507043;0.29;0.5385164807134504;0.0;28.01388888888889;0.29;0.29;0.0;0.0;0.1695906432748538;11.845070422535212;0.5
Property;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
StrongReferences;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
EXAM-BC;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125
EXAM-WC;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;1.0;0.125;0.125;0.375;0.125
EXAM-AVG;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.25;0.125;0.5625;0.125;0.125;0.375;0.125

OCL6;SrcClass.allInstances()->size() = TrgEntityType.allInstances()->size()
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
WeakReferences;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
References;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
Attributes;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
Class;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;29.0;0.29;1.0;0.0;0.9999514350930019;1.0;1.0;1.0
Package;0.0;0.29;0.29;0.645;0.29000000000000004;0.0;0.028169014084507043;0.29;0.5385164807134504;0.0;28.01388888888889;0.29;0.29;0.0;0.0;0.1695906432748538;11.845070422535212;0.5
NamedElement;0.0;0.29;0.29;0.645;0.29000000000000004;0.0;0.028169014084507043;0.29;0.5385164807134504;0.0;28.01388888888889;0.29;0.29;0.0;0.0;0.1695906432748538;11.845070422535212;0.5
Property;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
StrongReferences;0.0;0.0;0.71;0.0;NaN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.0;0.0
EXAM-BC;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125
EXAM-WC;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;1.0;0.125;0.125;0.375;0.125
EXAM-AVG;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.25;0.125;0.5625;0.125;0.125;0.375;0.125


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL4;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125
OCL6;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL4;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;1.0;0.125;0.125;0.375;0.125
OCL6;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.375;0.125;1.0;0.125;0.125;0.375;0.125

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL4;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.25;0.125;0.5625;0.125;0.125;0.375;0.125
OCL6;0.125;0.125;0.125;0.125;0.75;0.125;0.125;0.125;0.125;0.125;0.125;0.25;0.125;0.5625;0.125;0.125;0.375;0.125
