;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL3;SrcCPL.allInstances()->forAll(c|TrgService.allInstances()->exists(s|s.name='unnamed' and s.declarations->forAll(d|SrcSubAction.allInstances()->one(sA|d.name=sA.id))))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Redirection2SelectCase;X;;;;;;;;;X;;;;;;;;;X;X;;;;X;;;;X;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;X;;;;0.0;12.0;9.0;79.0;9.0;91.0;88.0;12.0;-0.11464968152866242;0.0;0.79;0.0;0.0;-0.1152;0.0;0.0;0.0;-0.11613144917081457;-0.10112359550561797;0.0;0.0;0.04142692750287687;0.0;0.6528925619834711;0.0;0.0;
SubCall2Return;;;X;;;;;X;;;X;X;;X;X;;X;;;;X;X;;;X;;;;X;;;X;;;;X;;;;;;;;X;;X;;X;;X;;;X;X;X;X;;X;;X;X;;X;X;X;X;;;;X;;;X;;;;X;;X;;;X;;X;X;X;;;X;X;;X;X;;X;X;X;X;X;X;0.0;12.0;46.0;42.0;46.0;54.0;88.0;12.0;-0.23509369676320271;0.0;0.42;0.0;0.0;-0.31186440677966104;0.0;0.0;0.0;-0.3408249054303634;-0.5168539325842697;0.0;0.0;0.18775510204081633;0.0;0.26582278481012656;0.0;0.0;
Busy2SelectCase;;;;;;;;;;;;;;;;;;;;X;;;;X;;;;X;;;;;;;;X;;;;;;;;;;X;;;;;X;;;;;X;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;;;;X;;;;;X;X;;;;;;;;0.0;12.0;12.0;76.0;12.0;88.0;88.0;12.0;-0.13636363636363635;0.0;0.76;0.0;0.0;-0.13636363636363635;0.0;0.0;0.0;-0.13636363636363635;-0.1348314606741573;0.0;0.0;0.05263157894736842;0.0;0.6129032258064516;0.0;0.0;
SubAction2Function;;;;;;X;;;;;;;;;;X;;;;;;;X;;;X;;;;X;X;;;;;;X;;;;;X;;;;;;X;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;X;;;;;;;;;;;;;12.0;0.0;1.0;87.0;13.0;87.0;88.0;12.0;0.9542961608775137;0.9230769230769231;0.99;0.9615384615384616;0.9230769230769231;0.9547325102880658;2.0;0.9230769230769231;0.9607689228305227;0.9552944114708368;11.98876404494382;0.12;0.9779302984653634;0.0;0.9552070068812324;0.9801980198019802;144.0;0.9887640449438201;
Redirect2Return;;;X;;;;;X;X;X;;X;;X;;;;X;X;X;;;;;X;;X;;X;;;;;;;;;;X;;;;;;;;X;;;;;;;;X;X;;;X;;X;;;;;;;X;;;;X;X;X;X;;;X;;;X;;X;X;X;;;;X;;;X;;X;X;;;X;X;X;0.0;12.0;35.0;53.0;35.0;65.0;88.0;12.0;-0.21761658031088082;0.0;0.53;0.0;0.0;-0.25217652356649656;0.0;0.0;0.0;-0.2709733813985673;-0.39325842696629215;0.0;0.0;0.1343140390150304;0.0;0.36054421768707484;0.0;0.0;
StringSwitch2SelectStat;;;;X;X;;;;X;;;X;;;X;;;;X;X;;;;;X;;;;;;;;;X;X;;;X;X;;;;;;;;X;;;;;;X;;;;X;;;X;;;;;X;;X;X;X;;X;X;X;;;;;X;;;;;;;;;X;;;;;;X;X;;X;X;;X;;0.0;12.0;30.0;58.0;30.0;70.0;88.0;12.0;-0.20689655172413793;0.0;0.58;0.0;0.0;-0.22813688212927757;0.0;0.0;0.0;-0.24174688920761409;-0.33707865168539325;0.0;0.0;0.11494252873563218;0.0;0.4084507042253521;0.0;0.0;
NoAnswer2SelectCase;X;;;;;;;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;X;;;;;;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;X;X;X;;;X;;;;0.0;12.0;11.0;77.0;11.0;89.0;88.0;12.0;-0.12966601178781925;0.0;0.77;0.0;0.0;-0.12972972972972974;0.0;0.0;0.0;-0.12982269672237465;-0.12359550561797752;0.0;0.0;0.04897959183673469;0.0;0.6260162601626016;0.0;0.0;
CPL2Program;X;;;;;X;;;;X;;;X;;;X;X;;X;X;;;X;;;X;;;;X;X;;X;;;;X;X;X;;;X;X;;X;X;;X;X;X;;X;;;X;X;;;X;X;;;;X;X;;X;X;;X;;;X;;X;;;;X;X;;;X;X;;;X;X;;X;X;;;;X;;;;;;12.0;0.0;32.0;56.0;44.0;56.0;88.0;12.0;0.29577464788732394;0.2727272727272727;0.68;0.6363636363636364;0.2727272727272727;0.38181818181818183;0.0625;0.2727272727272727;0.5222329678670935;0.4165977904505309;11.640449438202246;0.12;0.5423534884463656;0.0;0.41657196560522813;0.5151515151515151;4.5;0.7333333333333333;
Outgoing2Method;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;0.0;12.0;6.0;82.0;6.0;94.0;88.0;12.0;-0.08695652173913043;0.0;0.82;0.0;0.0;-0.08888888888888889;0.0;0.0;0.0;-0.09329556203566844;-0.06741573033707865;0.0;0.0;0.02926829268292683;0.0;0.6949152542372882;0.0;0.0;
Proxy2Select;X;;;;;;;;;X;;;;;X;;;;X;X;;;;X;;;;X;;;;;;;;X;;;;;;;;;;X;X;;;;X;;;;;X;;;;X;;;;;;;;;;X;;;;;;;;;;;;X;;;;;X;;;;;X;X;X;;;X;;;;0.0;12.0;20.0;68.0;20.0;80.0;88.0;12.0;-0.17647058823529413;0.0;0.68;0.0;0.0;-0.18072289156626506;0.0;0.0;0.0;-0.1846372364689991;-0.2247191011235955;0.0;0.0;0.08021390374331551;0.0;0.5151515151515151;0.0;0.0;
