;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL19;SrcEEnumLiteral.allInstances()->forAll(e | TrgOperation.allInstances()->select(op|not op.name.oclIsUndefined())->one(op | Sequence{1..op.name.size()}->exists(i | Sequence{i..op.name.size()}->exists(j | op.name.substring(i,j)=e.name and SrcEEnum.allInstances()->one(en | TrgSort.allInstances()->one(s | Sequence{1..s.name.size()}->exists(k | Sequence{k..s.name.size()}->exists(l | s.name.substring(k,l)=en.name and op.coarity=s ))))))))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
MetamodelEqPackages;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;8.0;0.0;92.0;0.0;100.0;0.0;92.0;8.0;0.0;0.08;0.08;0.54;0.07999999999999996;0.0;0.021739130434782608;0.08;0.282842712474619;0.0;7.010752688172043;0.08;0.08;0.0;0.0;0.041666666666666664;0.6956521739130435;0.5;
EnumLitConstant;;;;;X;;;;;;;X;;;;;X;;;X;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;X;;;;;;;X;;;;;;;;;;;;;;;X;;;;;;;X;;;;;;;;;;;;;;X;;;;8.0;0.0;2.0;90.0;10.0;90.0;92.0;8.0;0.8780487804878049;0.8;0.98;0.9;0.8;0.8801955990220048;1.0;0.8;0.8944271909999159;0.8846517369293828;7.978494623655914;0.08;0.9457005944193629;0.0;0.8845430546308177;0.9607843137254902;32.0;0.978723404255319;
ClassEqSuperTypes;;;X;;;X;;X;;;X;;;X;;X;X;;;;;;;;X;;;;;;;;X;X;X;X;;;;;;X;;X;X;;X;X;X;;;;;;;;;;;X;;;X;X;;;X;;;;;X;;X;;;;X;X;;X;;;;X;X;;;X;;;;X;;;X;;X;;X;0.0;8.0;34.0;58.0;34.0;66.0;92.0;8.0;-0.1487964989059081;0.0;0.58;0.0;0.0;-0.1825503355704698;0.0;0.0;0.0;-0.2116501451126805;-0.3655913978494624;0.0;0.0;0.09379310344827586;0.0;0.4084507042253521;0.0;0.0;
AttEqSpecificDefaultValue;;;X;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;X;;;;;;X;;X;X;;;X;;;;;;;;;;;;;;;X;X;;;;;;;;X;;X;;;;X;;;;;;;;;;;X;;;;X;;;X;;;;;0.0;8.0;15.0;77.0;15.0;85.0;92.0;8.0;-0.11650485436893204;0.0;0.77;0.0;0.0;-0.11934361014420686;0.0;0.0;0.0;-0.1238760208523001;-0.16129032258064516;0.0;0.0;0.050272308336824466;0.0;0.6260162601626016;0.0;0.0;
EqLowerBound;;;X;;;;;;;;;;;X;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;X;;X;X;;;X;X;;;;;;;;;;;;;;X;X;;;X;;;;;X;;X;;;;X;X;;;;;;;X;;;X;;;;X;;;X;;X;;;0.0;8.0;21.0;71.0;21.0;79.0;92.0;8.0;-0.1310452418096724;0.0;0.71;0.0;0.0;-0.14029227557411272;0.0;0.0;0.0;-0.15203626135267193;-0.22580645161290322;0.0;0.0;0.06395127521888085;0.0;0.5503875968992248;0.0;0.0;
AttEqIsId;;;X;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;X;;;;;;X;;X;X;;;X;X;;;;;;;;;;;;;;X;X;;;;;;;;X;;X;;;;X;;;;;;;;;;;X;;;;X;;;X;;X;;;0.0;8.0;17.0;75.0;17.0;83.0;92.0;8.0;-0.12208258527827648;0.0;0.75;0.0;0.0;-0.12668840242198418;0.0;0.0;0.0;-0.1334555054033834;-0.1827956989247312;0.0;0.0;0.05494949494949495;0.0;0.6;0.0;0.0;
EqIsOrdered;;;X;;;;;;;;;;;X;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;X;;X;X;;;X;X;;;;;;;;;;;;;;X;X;;;X;;;;;X;;X;;;;X;X;;;;;;;X;;;X;;;;X;;;X;;X;;;0.0;8.0;21.0;71.0;21.0;79.0;92.0;8.0;-0.1310452418096724;0.0;0.71;0.0;0.0;-0.14029227557411272;0.0;0.0;0.0;-0.15203626135267193;-0.22580645161290322;0.0;0.0;0.06395127521888085;0.0;0.5503875968992248;0.0;0.0;
Initialize;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;8.0;0.0;92.0;0.0;100.0;0.0;92.0;8.0;0.0;0.08;0.08;0.54;0.07999999999999996;0.0;0.021739130434782608;0.08;0.282842712474619;0.0;7.010752688172043;0.08;0.08;0.0;0.0;0.041666666666666664;0.6956521739130435;0.5;
EnumLitList;;;;;X;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;8.0;2.0;90.0;2.0;98.0;92.0;8.0;-0.03305785123966942;0.0;0.9;0.0;0.0;-0.034334763948497854;0.0;0.0;0.0;-0.04212627318711346;-0.021505376344086023;0.0;0.0;0.009876543209876543;0.0;0.8181818181818182;0.0;0.0;
RefEqOpposite;;;;;;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;X;;;;;;;;;;;;;;;;X;;;X;;;;;X;;;;;;X;X;;;;;;;X;;;X;;;;X;;;;;X;;;0.0;8.0;12.0;80.0;12.0;88.0;92.0;8.0;-0.10619469026548672;0.0;0.8;0.0;0.0;-0.10714285714285714;0.0;0.0;0.0;-0.10889310129609417;-0.12903225806451613;0.0;0.0;0.04285714285714286;0.0;0.6666666666666666;0.0;0.0;
